event_id,timestamp,developer_id,activity_type,language,duration_seconds
IDE05746,2026-08-03 11:02:00,DEV001,file_open,TypeScript,827
IDE09165,2026-08-03 11:02:00,DEV447,idle,JavaScript,1785
IDE05922,2026-08-03 11:03:00,DEV464,terminal,Java,1057
IDE08334,2026-08-03 11:03:00,DEV454,coding,JavaScript,1498
IDE02347,2026-08-03 11:04:00,DEV018,file_open,SQL,1541
IDE07441,2026-08-03 11:04:00,DEV491,coding,JavaScript,51
IDE05693,2026-08-03 11:09:00,DEV425,coding,SQL,446
IDE08912,2026-08-03 11:12:00,DEV149,coding,Python,740
IDE06126,2026-08-03 11:13:00,DEV094,debugging,Python,458
IDE03964,2026-08-03 11:15:00,DEV239,file_open,JavaScript,1253
IDE08533,2026-08-03 11:17:00,DEV024,debugging,Python,494
IDE08816,2026-08-03 11:19:00,DEV333,terminal,TypeScript,1060
IDE02919,2026-08-03 11:30:00,DEV142,idle,SQL,1730
IDE09253,2026-08-03 11:41:00,DEV036,terminal,TypeScript,1343
IDE03788,2026-08-03 11:45:00,DEV321,debugging,Java,538
IDE05713,2026-08-03 11:47:00,DEV304,terminal,JavaScript,543
IDE08421,2026-08-03 11:49:00,DEV388,coding,JavaScript,375
IDE07719,2026-08-03 11:50:00,DEV327,testing,SQL,948
IDE07959,2026-08-03 11:53:00,DEV198,idle,JavaScript,430
IDE06327,2026-08-03 11:54:00,DEV216,terminal,Python,93
IDE09250,2026-08-03 11:56:00,DEV359,debugging,Python,157
IDE09728,2026-08-03 11:57:00,DEV492,debugging,Python,1742
IDE06525,2026-08-03 11:59:00,DEV153,testing,JavaScript,106
IDE02426,2026-08-03 12:00:00,DEV415,file_open,TypeScript,865
IDE07697,2026-08-03 12:02:00,DEV230,testing,Python,268
IDE02308,2026-08-03 12:06:00,DEV132,coding,JavaScript,1507
IDE09523,2026-08-03 12:08:00,DEV360,idle,Java,922
IDE07256,2026-08-03 12:10:00,DEV359,terminal,Java,868
IDE02943,2026-08-03 12:11:00,DEV320,idle,TypeScript,67
IDE03951,2026-08-03 12:16:00,DEV444,terminal,JavaScript,900
IDE02328,2026-08-03 12:18:00,DEV051,terminal,Java,493
IDE08407,2026-08-03 12:20:00,DEV350,coding,JavaScript,1626
IDE05626,2026-08-03 12:24:00,DEV493,terminal,TypeScript,571
IDE06430,2026-08-03 12:26:00,DEV372,testing,SQL,1148
IDE08997,2026-08-03 12:32:00,DEV370,debugging,Python,932
IDE03446,2026-08-03 12:33:00,DEV384,debugging,SQL,496
IDE01500,2026-08-03 12:36:00,DEV404,idle,Java,879
IDE08808,2026-08-03 12:36:00,DEV203,idle,JavaScript,1227
IDE02852,2026-08-03 12:38:00,DEV315,testing,JavaScript,295
IDE08535,2026-08-03 12:38:00,DEV492,terminal,JavaScript,149
IDE01780,2026-08-03 12:40:00,DEV329,testing,Python,502
IDE08287,2026-08-03 12:40:00,DEV374,idle,Python,442
IDE05786,2026-08-03 12:43:00,DEV471,testing,TypeScript,35
IDE09480,2026-08-03 12:43:00,DEV244,coding,Python,484
IDE07329,2026-08-03 12:48:00,DEV355,coding,JavaScript,1672
IDE01874,2026-08-03 12:50:00,DEV324,coding,Python,1694
IDE02744,2026-08-03 12:53:00,DEV428,debugging,Java,50
IDE04573,2026-08-03 12:53:00,DEV372,testing,SQL,1350
IDE03195,2026-08-03 12:58:00,DEV013,terminal,Java,304
IDE05096,2026-08-03 12:59:00,DEV006,file_open,SQL,500
IDE07687,2026-08-03 12:59:00,DEV186,testing,SQL,985
IDE09335,2026-08-03 12:59:00,DEV392,terminal,Java,311
IDE07963,2026-08-03 13:00:00,DEV394,terminal,TypeScript,1780
IDE02989,2026-08-03 13:01:00,DEV104,file_open,Python,365
IDE07854,2026-08-03 13:01:00,DEV310,idle,JavaScript,1671
IDE07585,2026-08-03 13:02:00,DEV369,idle,JavaScript,1030
IDE04829,2026-08-03 13:05:00,DEV370,idle,TypeScript,1048
IDE05762,2026-08-03 13:07:00,DEV437,testing,TypeScript,856
IDE01862,2026-08-03 13:11:00,DEV093,terminal,TypeScript,1316
IDE06495,2026-08-03 13:11:00,DEV032,coding,SQL,288
IDE06894,2026-08-03 13:11:00,DEV181,file_open,JavaScript,628
IDE06923,2026-08-03 13:12:00,DEV377,coding,TypeScript,1794
IDE09695,2026-08-03 13:18:00,DEV358,debugging,TypeScript,1698
IDE07903,2026-08-03 13:19:00,DEV163,testing,TypeScript,71
IDE02220,2026-08-03 13:23:00,DEV447,file_open,Java,252
IDE03907,2026-08-03 13:23:00,DEV235,testing,Java,1151
IDE07274,2026-08-03 13:24:00,DEV403,terminal,Java,203
IDE05644,2026-08-03 13:26:00,DEV450,terminal,Java,1729
IDE06632,2026-08-03 13:27:00,DEV223,terminal,Java,746
IDE01448,2026-08-03 13:28:00,DEV301,idle,Python,851
IDE09409,2026-08-03 13:28:00,DEV102,terminal,TypeScript,1288
IDE05949,2026-08-03 13:38:00,DEV082,coding,Java,142
IDE07428,2026-08-03 13:38:00,DEV150,idle,SQL,1734
IDE06624,2026-08-03 13:39:00,DEV180,idle,Python,373
IDE02733,2026-08-03 13:41:00,DEV265,terminal,Java,1082
IDE08012,2026-08-03 13:41:00,DEV004,terminal,JavaScript,1136
IDE08094,2026-08-03 13:43:00,DEV232,debugging,SQL,583
IDE00734,2026-08-03 13:44:00,DEV476,file_open,Python,1352
IDE02344,2026-08-03 13:46:00,DEV144,terminal,Java,379
IDE04908,2026-08-03 13:47:00,DEV351,terminal,TypeScript,1784
IDE07384,2026-08-03 13:47:00,DEV278,idle,TypeScript,1128
IDE06307,2026-08-03 13:49:00,DEV182,testing,SQL,1425
IDE07497,2026-08-03 13:49:00,DEV460,debugging,JavaScript,1247
IDE02628,2026-08-03 13:53:00,DEV420,coding,SQL,995
IDE07542,2026-08-03 13:57:00,DEV194,terminal,JavaScript,1055
IDE03821,2026-08-03 13:58:00,DEV339,debugging,Java,1191
IDE03533,2026-08-03 14:00:00,DEV027,coding,Java,204
IDE00561,2026-08-03 14:01:00,DEV308,terminal,JavaScript,1184
IDE00661,2026-08-03 14:03:00,DEV342,coding,Java,1765
IDE04687,2026-08-03 14:03:00,DEV390,testing,Java,1686
IDE06099,2026-08-03 14:06:00,DEV165,coding,Java,1024
IDE06112,2026-08-03 14:06:00,DEV268,file_open,TypeScript,1153
IDE06380,2026-08-03 14:07:00,DEV023,file_open,Java,1358
IDE08495,2026-08-03 14:08:00,DEV091,debugging,JavaScript,30
IDE08909,2026-08-03 14:10:00,DEV409,idle,SQL,572
IDE05840,2026-08-03 14:11:00,DEV419,debugging,TypeScript,549
IDE06474,2026-08-03 14:13:00,DEV258,idle,SQL,1786
IDE06481,2026-08-03 14:17:00,DEV188,file_open,Java,1067
IDE09304,2026-08-03 14:17:00,DEV306,file_open,TypeScript,333
IDE02718,2026-08-03 14:19:00,DEV163,idle,TypeScript,1648
IDE01387,2026-08-03 14:20:00,DEV255,debugging,Python,1054
IDE00226,2026-08-03 14:21:00,DEV111,testing,Java,1049
IDE04696,2026-08-03 14:22:00,DEV221,file_open,Java,1092
IDE06154,2026-08-03 14:25:00,DEV019,testing,JavaScript,777
IDE09680,2026-08-03 14:25:00,DEV193,debugging,Java,1192
IDE03759,2026-08-03 14:28:00,DEV404,debugging,SQL,1542
IDE08390,2026-08-03 14:28:00,DEV469,coding,JavaScript,1770
IDE01304,2026-08-03 14:30:00,DEV429,testing,SQL,112
IDE04576,2026-08-03 14:33:00,DEV125,terminal,Java,313
IDE05152,2026-08-03 14:37:00,DEV001,terminal,Python,452
IDE06432,2026-08-03 14:37:00,DEV421,testing,JavaScript,1599
IDE09520,2026-08-03 14:44:00,DEV331,idle,Python,210
IDE04518,2026-08-03 14:46:00,DEV062,coding,Java,1294
IDE03438,2026-08-03 14:48:00,DEV475,testing,SQL,1614
IDE05294,2026-08-03 14:48:00,DEV180,coding,JavaScript,605
IDE01494,2026-08-03 14:52:00,DEV143,testing,SQL,1377
IDE01751,2026-08-03 14:56:00,DEV260,testing,JavaScript,1459
IDE04254,2026-08-03 14:57:00,DEV299,testing,JavaScript,1717
IDE07429,2026-08-03 14:57:00,DEV097,file_open,TypeScript,895
IDE03459,2026-08-03 14:58:00,DEV325,testing,TypeScript,676
IDE07580,2026-08-03 14:58:00,DEV143,idle,SQL,747
IDE00751,2026-08-03 15:02:00,DEV158,debugging,TypeScript,1205
IDE02611,2026-08-03 15:04:00,DEV008,file_open,TypeScript,163
IDE08793,2026-08-03 15:06:00,DEV305,terminal,Python,325
IDE02726,2026-08-03 15:07:00,DEV221,testing,Java,1088
IDE00353,2026-08-03 15:08:00,DEV371,idle,TypeScript,884
IDE01197,2026-08-03 15:11:00,DEV449,file_open,Python,1020
IDE01459,2026-08-03 15:12:00,DEV231,terminal,JavaScript,203
IDE09419,2026-08-03 15:12:00,DEV243,coding,JavaScript,539
IDE00823,2026-08-03 15:13:00,DEV119,debugging,TypeScript,39
IDE09931,2026-08-03 15:13:00,DEV273,testing,Java,270
IDE02479,2026-08-03 15:16:00,DEV222,terminal,Python,1362
IDE05676,2026-08-03 15:16:00,DEV067,idle,JavaScript,207
IDE01687,2026-08-03 15:17:00,DEV400,coding,Python,654
IDE05832,2026-08-03 15:17:00,DEV009,file_open,TypeScript,149
IDE04786,2026-08-03 15:19:00,DEV223,file_open,TypeScript,72
IDE02967,2026-08-03 15:21:00,DEV314,idle,TypeScript,1564
IDE05550,2026-08-03 15:23:00,DEV310,idle,TypeScript,1374
IDE06982,2026-08-03 15:30:00,DEV113,terminal,TypeScript,1059
IDE08976,2026-08-03 15:30:00,DEV484,terminal,Python,1533
IDE09980,2026-08-03 15:30:00,DEV203,file_open,TypeScript,812
IDE07417,2026-08-03 15:33:00,DEV062,file_open,JavaScript,300
IDE01078,2026-08-03 15:35:00,DEV037,coding,JavaScript,788
IDE06531,2026-08-03 15:35:00,DEV338,idle,SQL,163
IDE07426,2026-08-03 15:35:00,DEV056,file_open,Python,382
IDE03825,2026-08-03 15:39:00,DEV480,debugging,JavaScript,901
IDE05805,2026-08-03 15:43:00,DEV162,coding,SQL,1310
IDE03623,2026-08-03 15:48:00,DEV378,debugging,TypeScript,1678
IDE00298,2026-08-03 15:49:00,DEV182,terminal,JavaScript,511
IDE05646,2026-08-03 15:58:00,DEV481,debugging,JavaScript,465
IDE03973,2026-08-03 16:04:00,DEV339,testing,SQL,462
IDE03436,2026-08-03 16:12:00,DEV181,file_open,TypeScript,1439
IDE09234,2026-08-03 16:16:00,DEV452,terminal,JavaScript,40
IDE02040,2026-08-03 16:18:00,DEV121,debugging,Java,806
IDE00211,2026-08-03 16:21:00,DEV175,idle,Python,1338
IDE06739,2026-08-03 16:23:00,DEV116,file_open,SQL,854
IDE07183,2026-08-03 16:25:00,DEV342,idle,Python,156
IDE06806,2026-08-03 16:28:00,DEV455,coding,Java,699
IDE05731,2026-08-03 16:30:00,DEV483,coding,Python,1648
IDE00228,2026-08-03 16:34:00,DEV140,coding,Python,840
IDE00283,2026-08-03 16:39:00,DEV083,idle,TypeScript,1223
IDE09050,2026-08-03 16:42:00,DEV154,idle,Python,1599
IDE06974,2026-08-03 16:48:00,DEV288,debugging,TypeScript,977
IDE03422,2026-08-03 16:52:00,DEV060,idle,TypeScript,1435
IDE08000,2026-08-03 16:58:00,DEV286,file_open,JavaScript,301
IDE05975,2026-08-03 16:59:00,DEV457,debugging,Python,1584
IDE08236,2026-08-03 16:59:00,DEV446,file_open,JavaScript,68
IDE01310,2026-08-03 17:02:00,DEV212,idle,Python,1502
IDE00289,2026-08-03 17:03:00,DEV321,debugging,Python,719
IDE03796,2026-08-03 17:03:00,DEV019,coding,Python,447
IDE04011,2026-08-03 17:03:00,DEV106,idle,TypeScript,1194
IDE04752,2026-08-03 17:09:00,DEV488,coding,TypeScript,617
IDE05198,2026-08-03 17:09:00,DEV084,coding,TypeScript,934
IDE01405,2026-08-03 17:13:00,DEV400,debugging,SQL,1565
IDE08828,2026-08-03 17:13:00,DEV031,idle,Python,871
IDE09570,2026-08-03 17:14:00,DEV180,file_open,Java,206
IDE02880,2026-08-03 17:15:00,DEV325,testing,SQL,224
IDE02823,2026-08-03 17:16:00,DEV090,file_open,Python,796
IDE03575,2026-08-03 17:16:00,DEV379,file_open,JavaScript,1547
IDE07738,2026-08-03 17:16:00,DEV064,debugging,Python,1686
IDE02025,2026-08-03 17:21:00,DEV101,coding,Python,370
IDE03416,2026-08-03 17:23:00,DEV030,idle,Java,165
IDE05561,2026-08-03 17:23:00,DEV108,testing,Python,344
IDE04241,2026-08-03 17:28:00,DEV373,testing,SQL,1014
IDE03224,2026-08-03 17:31:00,DEV468,file_open,SQL,1138
IDE09090,2026-08-03 17:32:00,DEV181,terminal,TypeScript,668
IDE01240,2026-08-03 17:36:00,DEV033,idle,TypeScript,77
IDE02267,2026-08-03 17:37:00,DEV461,coding,JavaScript,146
IDE06748,2026-08-03 17:38:00,DEV049,debugging,JavaScript,1530
IDE09191,2026-08-03 17:41:00,DEV129,coding,JavaScript,1388
IDE02778,2026-08-03 17:42:00,DEV394,terminal,TypeScript,619
IDE00177,2026-08-03 17:47:00,DEV442,terminal,SQL,1760
IDE00148,2026-08-03 17:48:00,DEV370,file_open,JavaScript,1301
IDE08117,2026-08-03 17:49:00,DEV328,testing,SQL,814
IDE09916,2026-08-03 17:50:00,DEV012,idle,TypeScript,1752
IDE03792,2026-08-03 17:51:00,DEV295,terminal,Python,179
IDE01164,2026-08-03 17:52:00,DEV464,coding,JavaScript,957
IDE01307,2026-08-03 17:57:00,DEV407,coding,TypeScript,950
IDE07985,2026-08-03 17:59:00,DEV163,terminal,SQL,1296
IDE06818,2026-08-03 18:00:00,DEV376,testing,Java,107
IDE09741,2026-08-03 18:04:00,DEV216,file_open,Java,553
IDE01577,2026-08-03 18:05:00,DEV174,file_open,SQL,1152
IDE06150,2026-08-03 18:06:00,DEV187,file_open,TypeScript,318
IDE03354,2026-08-03 18:09:00,DEV092,testing,SQL,1343
IDE01223,2026-08-03 18:10:00,DEV371,testing,Java,1640
IDE07755,2026-08-03 18:13:00,DEV058,idle,JavaScript,1069
IDE03885,2026-08-03 18:15:00,DEV249,testing,SQL,1739
IDE04379,2026-08-03 18:16:00,DEV373,idle,Python,615
IDE02111,2026-08-03 18:18:00,DEV130,coding,TypeScript,101
IDE07852,2026-08-03 18:18:00,DEV425,file_open,Java,231
IDE00552,2026-08-03 18:23:00,DEV081,idle,Python,1437
IDE06866,2026-08-03 18:24:00,DEV039,terminal,Java,983
IDE00789,2026-08-03 18:28:00,DEV152,debugging,Java,67
IDE07934,2026-08-03 18:31:00,DEV276,debugging,Python,1425
IDE08409,2026-08-03 18:31:00,DEV250,terminal,TypeScript,1372
IDE00736,2026-08-03 18:32:00,DEV336,coding,Java,91
IDE02035,2026-08-03 18:33:00,DEV124,coding,Java,510
IDE03364,2026-08-03 18:34:00,DEV131,debugging,Java,370
IDE02743,2026-08-03 18:39:00,DEV335,terminal,Java,722
IDE00765,2026-08-03 18:40:00,DEV253,file_open,JavaScript,1554
IDE04718,2026-08-03 18:42:00,DEV187,file_open,SQL,340
IDE00780,2026-08-03 18:48:00,DEV321,terminal,JavaScript,996
IDE05752,2026-08-03 18:48:00,DEV069,file_open,Java,1172
IDE02238,2026-08-03 18:56:00,DEV390,debugging,SQL,1450
IDE05883,2026-08-03 18:56:00,DEV228,terminal,SQL,219
IDE02177,2026-08-03 18:57:00,DEV500,debugging,Java,522
IDE07792,2026-08-03 18:58:00,DEV289,file_open,SQL,546
IDE09285,2026-08-03 18:58:00,DEV453,idle,SQL,811
IDE08386,2026-08-03 18:59:00,DEV422,idle,TypeScript,599
IDE02580,2026-08-03 19:00:00,DEV247,testing,JavaScript,874
IDE05896,2026-08-03 19:01:00,DEV189,testing,Python,318
IDE09213,2026-08-03 19:05:00,DEV332,idle,Java,1025
IDE01904,2026-08-03 19:06:00,DEV224,coding,JavaScript,612
IDE05669,2026-08-03 19:06:00,DEV301,file_open,JavaScript,1712
IDE06192,2026-08-03 19:07:00,DEV221,coding,JavaScript,958
IDE05358,2026-08-03 19:11:00,DEV435,idle,Python,1338
IDE03345,2026-08-03 19:13:00,DEV127,coding,TypeScript,873
IDE00741,2026-08-03 19:14:00,DEV005,idle,Python,642
IDE01275,2026-08-03 19:14:00,DEV343,coding,Python,1795
IDE03753,2026-08-03 19:14:00,DEV402,debugging,JavaScript,420
IDE04172,2026-08-03 19:17:00,DEV076,coding,Java,1550
IDE04950,2026-08-03 19:17:00,DEV048,coding,TypeScript,1678
IDE00852,2026-08-03 19:18:00,DEV035,testing,Python,1134
IDE00092,2026-08-03 19:19:00,DEV493,file_open,TypeScript,525
IDE02100,2026-08-03 19:21:00,DEV086,coding,Python,1114
IDE07094,2026-08-03 19:21:00,DEV243,testing,TypeScript,151
IDE03404,2026-08-03 19:22:00,DEV303,coding,TypeScript,222
IDE06011,2026-08-03 19:22:00,DEV386,file_open,Python,419
IDE03984,2026-08-03 19:23:00,DEV483,file_open,SQL,209
IDE05888,2026-08-03 19:24:00,DEV364,debugging,TypeScript,1061
IDE06977,2026-08-03 19:29:00,DEV386,coding,Java,1750
IDE00223,2026-08-03 19:33:00,DEV479,testing,TypeScript,973
IDE07874,2026-08-03 19:33:00,DEV314,debugging,Python,1283
IDE09168,2026-08-03 19:34:00,DEV445,coding,SQL,1750
IDE04928,2026-08-03 19:38:00,DEV218,debugging,JavaScript,904
IDE05479,2026-08-03 19:41:00,DEV153,debugging,TypeScript,1498
IDE05904,2026-08-03 19:49:00,DEV229,debugging,Python,379
IDE08596,2026-08-03 19:50:00,DEV009,idle,Python,69
IDE02768,2026-08-03 19:53:00,DEV031,file_open,TypeScript,1676
IDE03002,2026-08-03 19:55:00,DEV137,terminal,Python,632
IDE05084,2026-08-03 19:58:00,DEV222,testing,Java,202
IDE05457,2026-08-03 19:58:00,DEV227,terminal,Python,1673
IDE00684,2026-08-03 19:59:00,DEV161,idle,TypeScript,1088
IDE07665,2026-08-03 19:59:00,DEV322,idle,Java,1344
IDE08168,2026-08-03 19:59:00,DEV001,terminal,Java,245
IDE04108,2026-08-03 20:01:00,DEV287,coding,Java,1596
IDE08347,2026-08-03 20:02:00,DEV143,file_open,JavaScript,397
IDE09160,2026-08-03 20:05:00,DEV416,testing,TypeScript,1106
IDE08217,2026-08-03 20:09:00,DEV264,terminal,JavaScript,1728
IDE06227,2026-08-03 20:10:00,DEV064,debugging,SQL,1188
IDE04478,2026-08-03 20:12:00,DEV275,testing,SQL,490
IDE08427,2026-08-03 20:13:00,DEV171,terminal,TypeScript,943
IDE03213,2026-08-03 20:18:00,DEV092,debugging,Java,68
IDE04425,2026-08-03 20:19:00,DEV409,testing,TypeScript,907
IDE05070,2026-08-03 20:24:00,DEV020,idle,Python,472
IDE04024,2026-08-03 20:25:00,DEV159,debugging,Python,1045
IDE04422,2026-08-03 20:25:00,DEV258,testing,Java,1489
IDE04830,2026-08-03 20:28:00,DEV422,testing,SQL,1203
IDE07342,2026-08-03 20:28:00,DEV008,coding,Python,670
IDE01454,2026-08-03 20:29:00,DEV443,file_open,Python,1245
IDE05681,2026-08-03 20:29:00,DEV039,terminal,JavaScript,1399
IDE06907,2026-08-03 20:29:00,DEV277,debugging,TypeScript,309
IDE05178,2026-08-03 20:30:00,DEV353,file_open,TypeScript,769
IDE02623,2026-08-03 20:32:00,DEV455,idle,Java,870
IDE06446,2026-08-03 20:33:00,DEV007,file_open,Python,1686
IDE05698,2026-08-03 20:47:00,DEV119,debugging,Java,409
IDE03289,2026-08-03 20:49:00,DEV209,idle,SQL,611
IDE08985,2026-08-03 20:50:00,DEV496,terminal,JavaScript,825
IDE09976,2026-08-03 20:50:00,DEV307,idle,Java,592
IDE07128,2026-08-03 20:54:00,DEV490,idle,JavaScript,256
IDE04219,2026-08-03 20:55:00,DEV265,terminal,TypeScript,1797
IDE00604,2026-08-03 20:56:00,DEV136,coding,Java,367
IDE02080,2026-08-03 21:00:00,DEV089,testing,JavaScript,651
IDE04133,2026-08-03 21:02:00,DEV272,debugging,JavaScript,472
IDE05655,2026-08-03 21:03:00,DEV329,coding,JavaScript,1280
IDE00641,2026-08-03 21:05:00,DEV276,coding,JavaScript,1785
IDE06877,2026-08-03 21:05:00,DEV116,terminal,Java,1487
IDE03514,2026-08-03 21:08:00,DEV407,terminal,JavaScript,1350
IDE04405,2026-08-03 21:09:00,DEV357,terminal,SQL,978
IDE00455,2026-08-03 21:11:00,DEV240,testing,Python,1242
IDE01841,2026-08-03 21:20:00,DEV392,terminal,TypeScript,464
IDE08730,2026-08-03 21:24:00,DEV392,terminal,Java,1110
IDE06034,2026-08-03 21:26:00,DEV345,idle,TypeScript,1410
IDE08380,2026-08-03 21:26:00,DEV460,debugging,SQL,148
IDE00986,2026-08-03 21:27:00,DEV462,idle,TypeScript,1676
IDE08353,2026-08-03 21:28:00,DEV416,testing,TypeScript,755
IDE07643,2026-08-03 21:29:00,DEV380,coding,SQL,730
IDE03894,2026-08-03 21:31:00,DEV393,file_open,Java,1550
IDE06147,2026-08-03 21:31:00,DEV290,testing,Python,996
IDE02310,2026-08-03 21:32:00,DEV153,coding,TypeScript,41
IDE03239,2026-08-03 21:32:00,DEV036,debugging,Python,158
IDE08423,2026-08-03 21:32:00,DEV133,idle,JavaScript,66
IDE05795,2026-08-03 21:37:00,DEV176,file_open,Java,121
IDE07348,2026-08-03 21:40:00,DEV023,terminal,Python,407
IDE07621,2026-08-03 21:45:00,DEV309,coding,JavaScript,1622
IDE04484,2026-08-03 21:50:00,DEV122,idle,Python,1574
IDE03424,2026-08-03 21:51:00,DEV224,coding,SQL,1497
IDE09634,2026-08-03 21:52:00,DEV368,idle,SQL,1171
IDE05168,2026-08-03 21:53:00,DEV165,testing,JavaScript,1105
IDE02521,2026-08-03 21:57:00,DEV003,debugging,SQL,664
IDE05637,2026-08-03 21:57:00,DEV333,testing,JavaScript,1162
IDE06023,2026-08-03 21:59:00,DEV319,terminal,SQL,540
IDE01280,2026-08-03 22:01:00,DEV187,idle,Python,535
IDE04022,2026-08-03 22:03:00,DEV250,idle,Python,154
IDE02788,2026-08-03 22:04:00,DEV305,file_open,TypeScript,312
IDE07987,2026-08-03 22:04:00,DEV376,file_open,JavaScript,184
IDE03280,2026-08-03 22:05:00,DEV478,testing,SQL,1465
IDE03865,2026-08-03 22:05:00,DEV125,idle,TypeScript,507
IDE05462,2026-08-03 22:05:00,DEV157,debugging,Python,828
IDE03877,2026-08-03 22:07:00,DEV462,file_open,JavaScript,1427
IDE06306,2026-08-03 22:07:00,DEV495,coding,Python,1393
IDE02427,2026-08-03 22:08:00,DEV043,debugging,TypeScript,1159
IDE00007,2026-08-03 22:10:00,DEV262,coding,Java,223
IDE04609,2026-08-03 22:10:00,DEV417,testing,TypeScript,1536
IDE05932,2026-08-03 22:11:00,DEV131,coding,SQL,521
IDE07770,2026-08-03 22:12:00,DEV175,idle,TypeScript,37
IDE09355,2026-08-03 22:13:00,DEV416,idle,SQL,1173
IDE01543,2026-08-03 22:16:00,DEV466,terminal,JavaScript,676
IDE08244,2026-08-03 22:17:00,DEV339,coding,JavaScript,416
IDE08197,2026-08-03 22:18:00,DEV189,testing,SQL,102
IDE06545,2026-08-03 22:19:00,DEV238,debugging,SQL,1524
IDE03076,2026-08-03 22:20:00,DEV088,coding,JavaScript,718
IDE07768,2026-08-03 22:20:00,DEV423,coding,TypeScript,1723
IDE07774,2026-08-03 22:21:00,DEV216,idle,Python,1333
IDE00492,2026-08-03 22:25:00,DEV469,file_open,JavaScript,330
IDE08261,2026-08-03 22:28:00,DEV366,testing,SQL,1337
IDE01913,2026-08-03 22:32:00,DEV247,terminal,TypeScript,182
IDE03186,2026-08-03 22:33:00,DEV061,coding,TypeScript,955
IDE04212,2026-08-03 22:38:00,DEV166,debugging,JavaScript,49
IDE01919,2026-08-03 22:41:00,DEV155,terminal,SQL,853
IDE07890,2026-08-03 22:47:00,DEV306,terminal,Java,1757
IDE05300,2026-08-03 22:53:00,DEV457,idle,TypeScript,1401
IDE07206,2026-08-03 22:54:00,DEV463,debugging,SQL,1310
IDE01488,2026-08-03 22:55:00,DEV206,coding,SQL,395
IDE05211,2026-08-03 22:55:00,DEV475,testing,Java,1601
IDE05329,2026-08-03 22:56:00,DEV319,terminal,TypeScript,1769
IDE06431,2026-08-03 22:58:00,DEV141,terminal,Python,435
IDE01984,2026-08-03 23:00:00,DEV071,debugging,Python,136
IDE07538,2026-08-03 23:01:00,DEV425,terminal,TypeScript,1727
IDE09074,2026-08-03 23:02:00,DEV007,terminal,Python,1404
IDE07747,2026-08-03 23:06:00,DEV328,terminal,Python,981
IDE02474,2026-08-03 23:07:00,DEV054,file_open,SQL,1709
IDE09620,2026-08-03 23:08:00,DEV176,testing,TypeScript,57
IDE03128,2026-08-03 23:10:00,DEV307,file_open,TypeScript,1769
IDE00863,2026-08-03 23:11:00,DEV492,testing,Python,162
IDE05775,2026-08-03 23:13:00,DEV358,idle,SQL,1233
IDE01719,2026-08-03 23:14:00,DEV438,debugging,Python,1256
IDE02493,2026-08-03 23:14:00,DEV060,testing,Python,755
IDE07090,2026-08-03 23:15:00,DEV127,coding,Python,434
IDE07249,2026-08-03 23:17:00,DEV250,testing,TypeScript,996
IDE04792,2026-08-03 23:19:00,DEV484,debugging,JavaScript,580
IDE07821,2026-08-03 23:20:00,DEV365,file_open,TypeScript,36
IDE01857,2026-08-03 23:22:00,DEV078,idle,Java,1502
IDE02697,2026-08-03 23:24:00,DEV018,terminal,SQL,366
IDE07674,2026-08-03 23:29:00,DEV171,idle,Python,288
IDE02360,2026-08-03 23:37:00,DEV467,idle,TypeScript,51
IDE08018,2026-08-03 23:37:00,DEV167,coding,JavaScript,635
IDE05851,2026-08-03 23:39:00,DEV436,testing,SQL,413
IDE00392,2026-08-03 23:42:00,DEV434,debugging,Python,422
IDE05583,2026-08-03 23:44:00,DEV170,testing,Python,1414
IDE00853,2026-08-03 23:45:00,DEV142,debugging,Java,214
